"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.020024,0,0,0,0,0,0,0,0,0,0,0,0,0.50052,0.00075997,0,0.50052,0,0,0,45,0,0,0,0.98,0.86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5006,-2.4395e-18,0,0.5006,0,0,0,45,0,0,0,1,0.86,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.51578,-4.3973e-16,0,0.51578,0,0,0,45,0,0,0,0,0.88,0
0.97937,0,0,0,0,0,0,0,0,0,0,0,0,0.51574,-0.00056626,0,0.51574,0,0,0,45,0,0,0,0.02,0.88,0
0.95874,0,0,0,0,0,0,0,0,0,0,0,0,0.51559,-0.0011317,0,0.51559,0,0,0,45,0,0,0,0.04,0.88,0
0.93812,0,0,0,0,0,0,0,0,0,0,0,0,0.51535,-0.0016952,0,0.51535,0,0,0,45,0,0,0,0.06,0.88,0
0.91751,0,0,0,0,0,0,0,0,0,0,0,0,0.51501,-0.0022556,0,0.51502,0,0,0,45,0,0,0,0.08,0.88,0
0.89692,0,0,0,0,0,0,0,0,0,0,0,0,0.51457,-0.0028113,0,0.51458,0,0,0,45,0,0,0,0.1,0.88,0
0.87635,0,0,0,0,0,0,0,0,0,0,0,0,0.51404,-0.0033603,0,0.51405,0,0,0,45,0,0,0,0.12,0.88,0
0.8558,0,0,0,0,0,0,0,0,0,0,0,0,0.51341,-0.0038998,0,0.51343,0,0,0,45,0,0,0,0.14,0.88,0
0.83527,0,0,0,0,0,0,0,0,0,0,0,0,0.51268,-0.0044264,0,0.5127,0,0,0,45,0,0,0,0.16,0.88,0
0.81478,0,0,0,0,0,0,0,0,0,0,0,0,0.51186,-0.0049361,0,0.51189,0,0,0,45,0,0,0,0.18,0.88,0
0.79433,0,0,0,0,0,0,0,0,0,0,0,0,0.51095,-0.0054237,0,0.51098,0,0,0,45,0,0,0,0.2,0.88,0
0.77391,0,0,0,0,0,0,0,0,0,0,0,0,0.50994,-0.0058835,0,0.50997,0,0,0,45,0,0,0,0.22,0.88,0
0.75353,0,0,0,0,0,0,0,0,0,0,0,0,0.50885,-0.0063085,0,0.50889,0,0,0,45,0,0,0,0.24,0.88,0
0.7332,0,0,0,0,0,0,0,0,0,0,0,0,0.50767,-0.0066913,0,0.50772,0,0,0,45,0,0,0,0.26,0.88,0
0.71292,0,0,0,0,0,0,0,0,0,0,0,0,0.50642,-0.0070235,0,0.50647,0,0,0,45,0,0,0,0.28,0.88,0
0.69268,0,0,0,0,0,0,0,0,0,0,0,0,0.50511,-0.0072961,0,0.50516,0,0,0,45,0,0,0,0.3,0.88,0
0.67251,0,0,0,0,0,0,0,0,0,0,0,0,0.50373,-0.0074999,0,0.50379,0,0,0,45,0,0,0,0.32,0.88,0
0.65239,0,0,0,0,0,0,0,0,0,0,0,0,0.50232,-0.0076259,0,0.50238,0,0,0,45,0,0,0,0.34,0.88,0
0.63232,0,0,0,0,0,0,0,0,0,0,0,0,0.50087,-0.0076654,0,0.50094,0,0,0,45,0,0,0,0.36,0.88,0
0.61232,0,0,0,0,0,0,0,0,0,0,0,0,0.49942,-0.0076106,0,0.49948,0,0,0,45,0,0,0,0.38,0.88,0
0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0.49798,-0.0074554,0,0.49804,0,0,0,45,0,0,0,0.4,0.88,0
0.57248,0,0,0,0,0,0,0,0,0,0,0,0,0.49657,-0.0071954,0,0.49662,0,0,0,45,0,0,0,0.42,0.88,0
0.55264,0,0,0,0,0,0,0,0,0,0,0,0,0.49521,-0.0068291,0,0.49526,0,0,0,45,0,0,0,0.44,0.88,0
0.53286,0,0,0,0,0,0,0,0,0,0,0,0,0.49393,-0.0063578,0,0.49397,0,0,0,45,0,0,0,0.46,0.88,0
0.51313,0,0,0,0,0,0,0,0,0,0,0,0,0.49275,-0.0057862,0,0.49278,0,0,0,45,0,0,0,0.48,0.88,0
0.49344,0,0,0,0,0,0,0,0,0,0,0,0,0.49169,-0.0051227,0,0.49171,0,0,0,45,0,0,0,0.5,0.88,0
0.47379,0,0,0,0,0,0,0,0,0,0,0,0,0.49077,-0.0043791,0,0.49079,0,0,0,45,0,0,0,0.52,0.88,0
0.45418,0,0,0,0,0,0,0,0,0,0,0,0,0.49001,-0.0035703,0,0.49002,0,0,0,45,0,0,0,0.54,0.88,0
0.43459,0,0,0,0,0,0,0,0,0,0,0,0,0.48942,-0.0027144,0,0.48943,0,0,0,45,0,0,0,0.56,0.88,0
0.41503,0,0,0,0,0,0,0,0,0,0,0,0,0.48901,-0.0018315,0,0.48902,0,0,0,45,0,0,0,0.58,0.88,0
0.39547,0,0,0,0,0,0,0,0,0,0,0,0,0.48879,-0.0009432,0,0.48879,0,0,0,45,0,0,0,0.6,0.88,0
0.37592,0,0,0,0,0,0,0,0,0,0,0,0,0.48876,-7.1512e-05,0,0.48876,0,0,0,45,0,0,0,0.62,0.88,0
0.35637,0,0,0,0,0,0,0,0,0,0,0,0,0.4889,0.00076192,0,0.4889,0,0,0,45,0,0,0,0.64,0.88,0
0.33681,0,0,0,0,0,0,0,0,0,0,0,0,0.48921,0.0015368,0,0.48922,0,0,0,45,0,0,0,0.66,0.88,0
0.31723,0,0,0,0,0,0,0,0,0,0,0,0,0.48968,0.002235,0,0.48968,0,0,0,45,0,0,0,0.68,0.88,0
0.29764,0,0,0,0,0,0,0,0,0,0,0,0,0.49027,0.0028412,0,0.49028,0,0,0,45,0,0,0,0.7,0.88,0
0.27801,0,0,0,0,0,0,0,0,0,0,0,0,0.49098,0.0033435,0,0.49099,0,0,0,45,0,0,0,0.72,0.88,0
0.25836,0,0,0,0,0,0,0,0,0,0,0,0,0.49178,0.0037333,0,0.49179,0,0,0,45,0,0,0,0.74,0.88,0
0.23867,0,0,0,0,0,0,0,0,0,0,0,0,0.49263,0.0040059,0,0.49265,0,0,0,45,0,0,0,0.76,0.88,0
0.21895,0,0,0,0,0,0,0,0,0,0,0,0,0.49353,0.0041598,0,0.49355,0,0,0,45,0,0,0,0.78,0.88,0
0.19919,0,0,0,0,0,0,0,0,0,0,0,0,0.49443,0.0041972,0,0.49445,0,0,0,45,0,0,0,0.8,0.88,0
0.17939,0,0,0,0,0,0,0,0,0,0,0,0,0.49533,0.0041225,0,0.49534,0,0,0,45,0,0,0,0.82,0.88,0
0.15956,0,0,0,0,0,0,0,0,0,0,0,0,0.49618,0.0039429,0,0.4962,0,0,0,45,0,0,0,0.84,0.88,0
0.1397,0,0,0,0,0,0,0,0,0,0,0,0,0.49699,0.0036672,0,0.497,0,0,0,45,0,0,0,0.86,0.88,0
0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0.49772,0.0033058,0,0.49773,0,0,0,45,0,0,0,0.88,0.88,0
0.099881,0,0,0,0,0,0,0,0,0,0,0,0,0.49836,0.0028698,0,0.49837,0,0,0,45,0,0,0,0.9,0.88,0
0.079934,0,0,0,0,0,0,0,0,0,0,0,0,0.4989,0.0023713,0,0.49891,0,0,0,45,0,0,0,0.92,0.88,0
0.059968,0,0,0,0,0,0,0,0,0,0,0,0,0.49934,0.0018226,0,0.49934,0,0,0,45,0,0,0,0.94,0.88,0
0.039987,0,0,0,0,0,0,0,0,0,0,0,0,0.49965,0.001236,0,0.49965,0,0,0,45,0,0,0,0.96,0.88,0
0.019996,0,0,0,0,0,0,0,0,0,0,0,0,0.49984,0.00062431,0,0.49984,0,0,0,45,0,0,0,0.98,0.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.49991,5.6921e-19,0,0.49991,0,0,0,45,0,0,0,1,0.88,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.51527,5.6197e-16,0,0.51527,0,0,0,45,0,0,0,0,0.9,0
0.97939,0,0,0,0,0,0,0,0,0,0,0,0,0.51522,-0.00047007,0,0.51522,0,0,0,45,0,0,0,0.02,0.9,0
0.95878,0,0,0,0,0,0,0,0,0,0,0,0,0.51507,-0.00093923,0,0.51507,0,0,0,45,0,0,0,0.04,0.9,0
0.93818,0,0,0,0,0,0,0,0,0,0,0,0,0.51484,-0.0014065,0,0.51484,0,0,0,45,0,0,0,0.06,0.9,0
0.9176,0,0,0,0,0,0,0,0,0,0,0,0,0.5145,-0.0018706,0,0.5145,0,0,0,45,0,0,0,0.08,0.9,0
0.89702,0,0,0,0,0,0,0,0,0,0,0,0,0.51407,-0.0023301,0,0.51407,0,0,0,45,0,0,0,0.1,0.9,0
0.87647,0,0,0,0,0,0,0,0,0,0,0,0,0.51355,-0.0027832,0,0.51355,0,0,0,45,0,0,0,0.12,0.9,0
0.85594,0,0,0,0,0,0,0,0,0,0,0,0,0.51293,-0.0032273,0,0.51294,0,0,0,45,0,0,0,0.14,0.9,0
0.83544,0,0,0,0,0,0,0,0,0,0,0,0,0.51221,-0.0036596,0,0.51223,0,0,0,45,0,0,0,0.16,0.9,0
0.81496,0,0,0,0,0,0,0,0,0,0,0,0,0.51141,-0.0040767,0,0.51143,0,0,0,45,0,0,0,0.18,0.9,0
0.79452,0,0,0,0,0,0,0,0,0,0,0,0,0.51052,-0.0044741,0,0.51054,0,0,0,45,0,0,0,0.2,0.9,0
0.77412,0,0,0,0,0,0,0,0,0,0,0,0,0.50954,-0.0048472,0,0.50957,0,0,0,45,0,0,0,0.22,0.9,0
0.75376,0,0,0,0,0,0,0,0,0,0,0,0,0.50848,-0.0051903,0,0.50851,0,0,0,45,0,0,0,0.24,0.9,0
0.73344,0,0,0,0,0,0,0,0,0,0,0,0,0.50735,-0.0054973,0,0.50738,0,0,0,45,0,0,0,0.26,0.9,0
0.71317,0,0,0,0,0,0,0,0,0,0,0,0,0.50615,-0.0057616,0,0.50619,0,0,0,45,0,0,0,0.28,0.9,0
0.69295,0,0,0,0,0,0,0,0,0,0,0,0,0.50489,-0.005976,0,0.50493,0,0,0,45,0,0,0,0.3,0.9,0
0.67278,0,0,0,0,0,0,0,0,0,0,0,0,0.50359,-0.0061335,0,0.50363,0,0,0,45,0,0,0,0.32,0.9,0
0.65266,0,0,0,0,0,0,0,0,0,0,0,0,0.50225,-0.006227,0,0.50229,0,0,0,45,0,0,0,0.34,0.9,0
0.6326,0,0,0,0,0,0,0,0,0,0,0,0,0.50089,-0.0062499,0,0.50093,0,0,0,45,0,0,0,0.36,0.9,0
0.61259,0,0,0,0,0,0,0,0,0,0,0,0,0.49952,-0.0061966,0,0.49956,0,0,0,45,0,0,0,0.38,0.9,0
0.59264,0,0,0,0,0,0,0,0,0,0,0,0,0.49817,-0.0060625,0,0.49821,0,0,0,45,0,0,0,0.4,0.9,0
0.57274,0,0,0,0,0,0,0,0,0,0,0,0,0.49685,-0.0058447,0,0.49689,0,0,0,45,0,0,0,0.42,0.9,0
0.55289,0,0,0,0,0,0,0,0,0,0,0,0,0.49559,-0.0055426,0,0.49562,0,0,0,45,0,0,0,0.44,0.9,0
0.53309,0,0,0,0,0,0,0,0,0,0,0,0,0.4944,-0.0051575,0,0.49443,0,0,0,45,0,0,0,0.46,0.9,0
0.51334,0,0,0,0,0,0,0,0,0,0,0,0,0.4933,-0.0046936,0,0.49333,0,0,0,45,0,0,0,0.48,0.9,0
0.49363,0,0,0,0,0,0,0,0,0,0,0,0,0.49232,-0.0041578,0,0.49234,0,0,0,45,0,0,0,0.5,0.9,0
0.47395,0,0,0,0,0,0,0,0,0,0,0,0,0.49146,-0.0035595,0,0.49148,0,0,0,45,0,0,0,0.52,0.9,0
0.45431,0,0,0,0,0,0,0,0,0,0,0,0,0.49075,-0.0029107,0,0.49076,0,0,0,45,0,0,0,0.54,0.9,0
0.43469,0,0,0,0,0,0,0,0,0,0,0,0,0.4902,-0.0022255,0,0.4902,0,0,0,45,0,0,0,0.56,0.9,0
0.41509,0,0,0,0,0,0,0,0,0,0,0,0,0.48981,-0.0015197,0,0.48981,0,0,0,45,0,0,0,0.58,0.9,0
0.39551,0,0,0,0,0,0,0,0,0,0,0,0,0.48958,-0.00080992,0,0.48958,0,0,0,45,0,0,0,0.6,0.9,0
0.37593,0,0,0,0,0,0,0,0,0,0,0,0,0.48952,-0.00011346,0,0.48952,0,0,0,45,0,0,0,0.62,0.9,0
0.35635,0,0,0,0,0,0,0,0,0,0,0,0,0.48962,0.00055287,0,0.48962,0,0,0,45,0,0,0,0.64,0.9,0
0.33676,0,0,0,0,0,0,0,0,0,0,0,0,0.48987,0.0011732,0,0.48987,0,0,0,45,0,0,0,0.66,0.9,0
0.31716,0,0,0,0,0,0,0,0,0,0,0,0,0.49026,0.0017334,0,0.49027,0,0,0,45,0,0,0,0.68,0.9,0
0.29754,0,0,0,0,0,0,0,0,0,0,0,0,0.49077,0.0022213,0,0.49078,0,0,0,45,0,0,0,0.7,0.9,0
0.27789,0,0,0,0,0,0,0,0,0,0,0,0,0.49139,0.0026274,0,0.49139,0,0,0,45,0,0,0,0.72,0.9,0
0.25823,0,0,0,0,0,0,0,0,0,0,0,0,0.49208,0.0029446,0,0.49209,0,0,0,45,0,0,0,0.74,0.9,0
0.23853,0,0,0,0,0,0,0,0,0,0,0,0,0.49283,0.003169,0,0.49284,0,0,0,45,0,0,0,0.76,0.9,0
0.2188,0,0,0,0,0,0,0,0,0,0,0,0,0.49362,0.003299,0,0.49363,0,0,0,45,0,0,0,0.78,0.9,0
0.19904,0,0,0,0,0,0,0,0,0,0,0,0,0.49442,0.0033358,0,0.49443,0,0,0,45,0,0,0,0.8,0.9,0
0.17925,0,0,0,0,0,0,0,0,0,0,0,0,0.49522,0.0032828,0,0.49523,0,0,0,45,0,0,0,0.82,0.9,0
0.15942,0,0,0,0,0,0,0,0,0,0,0,0,0.49598,0.0031451,0,0.49599,0,0,0,45,0,0,0,0.84,0.9,0
0.13957,0,0,0,0,0,0,0,0,0,0,0,0,0.4967,0.0029296,0,0.49671,0,0,0,45,0,0,0,0.86,0.9,0
0.11968,0,0,0,0,0,0,0,0,0,0,0,0,0.49736,0.0026444,0,0.49737,0,0,0,45,0,0,0,0.88,0.9,0
0.099778,0,0,0,0,0,0,0,0,0,0,0,0,0.49794,0.0022983,0,0.49795,0,0,0,45,0,0,0,0.9,0.9,0
0.079849,0,0,0,0,0,0,0,0,0,0,0,0,0.49844,0.0019008,0,0.49844,0,0,0,45,0,0,0,0.92,0.9,0
0.059903,0,0,0,0,0,0,0,0,0,0,0,0,0.49883,0.001462,0,0.49883,0,0,0,45,0,0,0,0.94,0.9,0
0.039943,0,0,0,0,0,0,0,0,0,0,0,0,0.49911,0.00099204,0,0.49912,0,0,0,45,0,0,0,0.96,0.9,0
0.019974,0,0,0,0,0,0,0,0,0,0,0,0,0.49929,0.00050123,0,0.49929,0,0,0,45,0,0,0,0.98,0.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.49935,-1.6534e-18,0,0.49935,0,0,0,45,0,0,0,1,0.9,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.51484,-3.4419e-16,0,0.51484,0,0,0,45,0,0,0,0,0.92,0
0.97941,0,0,0,0,0,0,0,0,0,0,0,0,0.5148,-0.00037475,0,0.5148,0,0,0,45,0,0,0,0.02,0.92,0
0.95882,0,0,0,0,0,0,0,0,0,0,0,0,0.51465,-0.00074866,0,0.51465,0,0,0,45,0,0,0,0.04,0.92,0
0.93823,0,0,0,0,0,0,0,0,0,0,0,0,0.51442,-0.0011208,0,0.51442,0,0,0,45,0,0,0,0.06,0.92,0
0.91766,0,0,0,0,0,0,0,0,0,0,0,0,0.51409,-0.0014901,0,0.51409,0,0,0,45,0,0,0,0.08,0.92,0
0.89711,0,0,0,0,0,0,0,0,0,0,0,0,0.51366,-0.0018553,0,0.51367,0,0,0,45,0,0,0,0.1,0.92,0
0.87657,0,0,0,0,0,0,0,0,0,0,0,0,0.51314,-0.0022147,0,0.51315,0,0,0,45,0,0,0,0.12,0.92,0
0.85606,0,0,0,0,0,0,0,0,0,0,0,0,0.51253,-0.0025664,0,0.51254,0,0,0,45,0,0,0,0.14,0.92,0
0.83557,0,0,0,0,0,0,0,0,0,0,0,0,0.51184,-0.002908,0,0.51184,0,0,0,45,0,0,0,0.16,0.92,0
0.81511,0,0,0,0,0,0,0,0,0,0,0,0,0.51105,-0.0032365,0,0.51106,0,0,0,45,0,0,0,0.18,0.92,0
0.79468,0,0,0,0,0,0,0,0,0,0,0,0,0.51018,-0.0035487,0,0.51019,0,0,0,45,0,0,0,0.2,0.92,0
0.77429,0,0,0,0,0,0,0,0,0,0,0,0,0.50923,-0.0038407,0,0.50924,0,0,0,45,0,0,0,0.22,0.92,0
0.75394,0,0,0,0,0,0,0,0,0,0,0,0,0.5082,-0.004108,0,0.50821,0,0,0,45,0,0,0,0.24,0.92,0
0.73364,0,0,0,0,0,0,0,0,0,0,0,0,0.5071,-0.004346,0,0.50712,0,0,0,45,0,0,0,0.26,0.92,0
0.71338,0,0,0,0,0,0,0,0,0,0,0,0,0.50594,-0.0045494,0,0.50596,0,0,0,45,0,0,0,0.28,0.92,0
0.69316,0,0,0,0,0,0,0,0,0,0,0,0,0.50473,-0.004713,0,0.50476,0,0,0,45,0,0,0,0.3,0.92,0
0.673,0,0,0,0,0,0,0,0,0,0,0,0,0.50348,-0.0048312,0,0.5035,0,0,0,45,0,0,0,0.32,0.92,0
0.65289,0,0,0,0,0,0,0,0,0,0,0,0,0.5022,-0.0048989,0,0.50223,0,0,0,45,0,0,0,0.34,0.92,0
0.63282,0,0,0,0,0,0,0,0,0,0,0,0,0.50091,-0.0049112,0,0.50093,0,0,0,45,0,0,0,0.36,0.92,0
0.61281,0,0,0,0,0,0,0,0,0,0,0,0,0.49961,-0.0048639,0,0.49963,0,0,0,45,0,0,0,0.38,0.92,0
0.59285,0,0,0,0,0,0,0,0,0,0,0,0,0.49833,-0.0047539,0,0.49835,0,0,0,45,0,0,0,0.4,0.92,0
0.57295,0,0,0,0,0,0,0,0,0,0,0,0,0.49709,-0.0045793,0,0.49711,0,0,0,45,0,0,0,0.42,0.92,0
0.55309,0,0,0,0,0,0,0,0,0,0,0,0,0.4959,-0.0043398,0,0.49592,0,0,0,45,0,0,0,0.44,0.92,0
0.53327,0,0,0,0,0,0,0,0,0,0,0,0,0.49478,-0.0040369,0,0.49479,0,0,0,45,0,0,0,0.46,0.92,0
0.5135,0,0,0,0,0,0,0,0,0,0,0,0,0.49375,-0.0036739,0,0.49376,0,0,0,45,0,0,0,0.48,0.92,0
0.49377,0,0,0,0,0,0,0,0,0,0,0,0,0.49282,-0.0032562,0,0.49283,0,0,0,45,0,0,0,0.5,0.92,0
0.47408,0,0,0,0,0,0,0,0,0,0,0,0,0.49201,-0.0027912,0,0.49202,0,0,0,45,0,0,0,0.52,0.92,0
0.45441,0,0,0,0,0,0,0,0,0,0,0,0,0.49134,-0.0022881,0,0.49135,0,0,0,45,0,0,0,0.54,0.92,0
0.43477,0,0,0,0,0,0,0,0,0,0,0,0,0.49081,-0.0017577,0,0.49081,0,0,0,45,0,0,0,0.56,0.92,0
0.41515,0,0,0,0,0,0,0,0,0,0,0,0,0.49043,-0.0012118,0,0.49043,0,0,0,45,0,0,0,0.58,0.92,0
0.39554,0,0,0,0,0,0,0,0,0,0,0,0,0.4902,-0.00066323,0,0.4902,0,0,0,45,0,0,0,0.6,0.92,0
0.37593,0,0,0,0,0,0,0,0,0,0,0,0,0.49012,-0.00012495,0,0.49012,0,0,0,45,0,0,0,0.62,0.92,0
0.35633,0,0,0,0,0,0,0,0,0,0,0,0,0.49019,0.00039033,0,0.49019,0,0,0,45,0,0,0,0.64,0.92,0
0.33672,0,0,0,0,0,0,0,0,0,0,0,0,0.49039,0.00087057,0,0.4904,0,0,0,45,0,0,0,0.66,0.92,0
0.3171,0,0,0,0,0,0,0,0,0,0,0,0,0.49073,0.001305,0,0.49073,0,0,0,45,0,0,0,0.68,0.92,0
0.29746,0,0,0,0,0,0,0,0,0,0,0,0,0.49117,0.0016842,0,0.49117,0,0,0,45,0,0,0,0.7,0.92,0
0.2778,0,0,0,0,0,0,0,0,0,0,0,0,0.49171,0.002001,0,0.49171,0,0,0,45,0,0,0,0.72,0.92,0
0.25812,0,0,0,0,0,0,0,0,0,0,0,0,0.49232,0.0022498,0,0.49233,0,0,0,45,0,0,0,0.74,0.92,0
0.23842,0,0,0,0,0,0,0,0,0,0,0,0,0.49299,0.0024272,0,0.493,0,0,0,45,0,0,0,0.76,0.92,0
0.21868,0,0,0,0,0,0,0,0,0,0,0,0,0.49369,0.0025321,0,0.4937,0,0,0,45,0,0,0,0.78,0.92,0
0.19892,0,0,0,0,0,0,0,0,0,0,0,0,0.49442,0.0025649,0,0.49442,0,0,0,45,0,0,0,0.8,0.92,0
0.17913,0,0,0,0,0,0,0,0,0,0,0,0,0.49513,0.0025281,0,0.49514,0,0,0,45,0,0,0,0.82,0.92,0
0.15931,0,0,0,0,0,0,0,0,0,0,0,0,0.49583,0.0024255,0,0.49584,0,0,0,45,0,0,0,0.84,0.92,0
0.13946,0,0,0,0,0,0,0,0,0,0,0,0,0.49649,0.0022621,0,0.49649,0,0,0,45,0,0,0,0.86,0.92,0
0.11959,0,0,0,0,0,0,0,0,0,0,0,0,0.49709,0.0020441,0,0.49709,0,0,0,45,0,0,0,0.88,0.92,0
0.099697,0,0,0,0,0,0,0,0,0,0,0,0,0.49762,0.0017782,0,0.49762,0,0,0,45,0,0,0,0.9,0.92,0
0.079782,0,0,0,0,0,0,0,0,0,0,0,0,0.49807,0.0014718,0,0.49807,0,0,0,45,0,0,0,0.92,0.92,0
0.059851,0,0,0,0,0,0,0,0,0,0,0,0,0.49843,0.0011327,0,0.49843,0,0,0,45,0,0,0,0.94,0.92,0
0.039908,0,0,0,0,0,0,0,0,0,0,0,0,0.49869,0.0007689,0,0.49869,0,0,0,45,0,0,0,0.96,0.92,0
0.019956,0,0,0,0,0,0,0,0,0,0,0,0,0.49885,0.00038859,0,0.49885,0,0,0,45,0,0,0,0.98,0.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.4989,-3.8896e-18,0,0.4989,0,0,0,45,0,0,0,1,0.92,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.51452,-1.8532e-15,0,0.51452,0,0,0,45,0,0,0,0,0.94,0
0.97942,0,0,0,0,0,0,0,0,0,0,0,0,0.51447,-0.00028025,0,0.51447,0,0,0,45,0,0,0,0.02,0.94,0
0.95884,0,0,0,0,0,0,0,0,0,0,0,0,0.51433,-0.0005598,0,0.51433,0,0,0,45,0,0,0,0.04,0.94,0
0.93827,0,0,0,0,0,0,0,0,0,0,0,0,0.51409,-0.0008379,0,0.51409,0,0,0,45,0,0,0,0.06,0.94,0
0.91771,0,0,0,0,0,0,0,0,0,0,0,0,0.51377,-0.0011137,0,0.51377,0,0,0,45,0,0,0,0.08,0.94,0
0.89717,0,0,0,0,0,0,0,0,0,0,0,0,0.51335,-0.0013861,0,0.51335,0,0,0,45,0,0,0,0.1,0.94,0
0.87665,0,0,0,0,0,0,0,0,0,0,0,0,0.51283,-0.0016539,0,0.51284,0,0,0,45,0,0,0,0.12,0.94,0
0.85615,0,0,0,0,0,0,0,0,0,0,0,0,0.51223,-0.0019155,0,0.51224,0,0,0,45,0,0,0,0.14,0.94,0
0.83567,0,0,0,0,0,0,0,0,0,0,0,0,0.51154,-0.0021691,0,0.51155,0,0,0,45,0,0,0,0.16,0.94,0
0.81522,0,0,0,0,0,0,0,0,0,0,0,0,0.51077,-0.0024126,0,0.51078,0,0,0,45,0,0,0,0.18,0.94,0
0.79481,0,0,0,0,0,0,0,0,0,0,0,0,0.50992,-0.0026434,0,0.50992,0,0,0,45,0,0,0,0.2,0.94,0
0.77443,0,0,0,0,0,0,0,0,0,0,0,0,0.50898,-0.0028586,0,0.50899,0,0,0,45,0,0,0,0.22,0.94,0
0.75409,0,0,0,0,0,0,0,0,0,0,0,0,0.50798,-0.003055,0,0.50799,0,0,0,45,0,0,0,0.24,0.94,0
0.73379,0,0,0,0,0,0,0,0,0,0,0,0,0.50691,-0.0032291,0,0.50692,0,0,0,45,0,0,0,0.26,0.94,0
0.71354,0,0,0,0,0,0,0,0,0,0,0,0,0.50579,-0.0033772,0,0.5058,0,0,0,45,0,0,0,0.28,0.94,0
0.69333,0,0,0,0,0,0,0,0,0,0,0,0,0.50461,-0.0034953,0,0.50463,0,0,0,45,0,0,0,0.3,0.94,0
0.67317,0,0,0,0,0,0,0,0,0,0,0,0,0.5034,-0.0035796,0,0.50342,0,0,0,45,0,0,0,0.32,0.94,0
0.65306,0,0,0,0,0,0,0,0,0,0,0,0,0.50217,-0.0036264,0,0.50218,0,0,0,45,0,0,0,0.34,0.94,0
0.63299,0,0,0,0,0,0,0,0,0,0,0,0,0.50092,-0.0036323,0,0.50094,0,0,0,45,0,0,0,0.36,0.94,0
0.61298,0,0,0,0,0,0,0,0,0,0,0,0,0.49968,-0.0035943,0,0.49969,0,0,0,45,0,0,0,0.38,0.94,0
0.59302,0,0,0,0,0,0,0,0,0,0,0,0,0.49846,-0.0035104,0,0.49847,0,0,0,45,0,0,0,0.4,0.94,0
0.5731,0,0,0,0,0,0,0,0,0,0,0,0,0.49727,-0.0033794,0,0.49728,0,0,0,45,0,0,0,0.42,0.94,0
0.55324,0,0,0,0,0,0,0,0,0,0,0,0,0.49613,-0.0032012,0,0.49614,0,0,0,45,0,0,0,0.44,0.94,0
0.53341,0,0,0,0,0,0,0,0,0,0,0,0,0.49507,-0.002977,0,0.49508,0,0,0,45,0,0,0,0.46,0.94,0
0.51363,0,0,0,0,0,0,0,0,0,0,0,0,0.49408,-0.0027094,0,0.49409,0,0,0,45,0,0,0,0.48,0.94,0
0.49389,0,0,0,0,0,0,0,0,0,0,0,0,0.4932,-0.0024025,0,0.49321,0,0,0,45,0,0,0,0.5,0.94,0
0.47418,0,0,0,0,0,0,0,0,0,0,0,0,0.49243,-0.0020615,0,0.49244,0,0,0,45,0,0,0,0.52,0.94,0
0.45449,0,0,0,0,0,0,0,0,0,0,0,0,0.49179,-0.0016933,0,0.49179,0,0,0,45,0,0,0,0.54,0.94,0
0.43483,0,0,0,0,0,0,0,0,0,0,0,0,0.49127,-0.0013055,0,0.49128,0,0,0,45,0,0,0,0.56,0.94,0
0.41519,0,0,0,0,0,0,0,0,0,0,0,0,0.4909,-0.00090674,0,0.4909,0,0,0,45,0,0,0,0.58,0.94,0
0.39556,0,0,0,0,0,0,0,0,0,0,0,0,0.49067,-0.00050619,0,0.49067,0,0,0,45,0,0,0,0.6,0.94,0
0.37594,0,0,0,0,0,0,0,0,0,0,0,0,0.49057,-0.00011316,0,0.49057,0,0,0,45,0,0,0,0.62,0.94,0
0.35631,0,0,0,0,0,0,0,0,0,0,0,0,0.49062,0.00026321,0,0.49062,0,0,0,45,0,0,0,0.64,0.94,0
0.33669,0,0,0,0,0,0,0,0,0,0,0,0,0.49079,0.00061428,0,0.49079,0,0,0,45,0,0,0,0.66,0.94,0
0.31705,0,0,0,0,0,0,0,0,0,0,0,0,0.49108,0.00093224,0,0.49108,0,0,0,45,0,0,0,0.68,0.94,0
0.2974,0,0,0,0,0,0,0,0,0,0,0,0,0.49147,0.0012104,0,0.49147,0,0,0,45,0,0,0,0.7,0.94,0
0.27773,0,0,0,0,0,0,0,0,0,0,0,0,0.49195,0.0014433,0,0.49195,0,0,0,45,0,0,0,0.72,0.94,0
